"log_time","user_created_time","impact_category","logged_value"
2024-03-20 02:25:11.465 +1100,2023-01-26 02:57:05.097 +1100,mood,9
2024-03-20 04:28:28.008 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,8.5
2024-03-20 04:28:32.644 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,6
2024-03-20 04:28:35.415 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-03-20 05:36:40.749 +1100,2023-10-09 17:57:51.716 +1100,hours_of_sleep,13
2024-03-20 05:36:46.596 +1100,2023-10-09 17:57:51.716 +1100,energy_level_upon_awakening,10
2024-03-20 05:36:56.090 +1100,2023-10-09 17:57:51.716 +1100,mood,10
2024-03-20 06:25:04.151 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-03-20 06:25:04.872 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-03-20 06:26:46.540 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5
2024-03-20 09:59:36.656 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-03-20 09:59:40.374 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,8.29
2024-03-20 09:59:42.756 +1100,2022-09-10 20:36:44.882 +1000,mood,6.28
2024-03-20 10:28:47.756 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,6
2024-03-20 10:28:50.901 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-03-20 15:08:11.724 +1100,2024-03-18 04:00:38.041 +1100,hours_of_sleep,9
2024-03-20 15:08:28.420 +1100,2024-03-18 04:00:38.041 +1100,energy_level_upon_awakening,7.6
2024-03-20 15:08:35.828 +1100,2024-03-18 04:00:38.041 +1100,mood,5
2024-03-20 19:16:30.706 +1100,2023-12-11 03:51:05.388 +1100,hours_of_sleep,0
2024-03-20 19:16:40.421 +1100,2023-12-11 03:51:05.388 +1100,energy_level_upon_awakening,7.5
2024-03-20 19:16:44.813 +1100,2023-12-11 03:51:05.388 +1100,mood,7
2024-03-20 19:59:45.916 +1100,2024-01-30 00:50:40.963 +1100,hours_of_sleep,0
2024-03-20 19:59:53.138 +1100,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,8.13
2024-03-20 19:59:59.462 +1100,2024-01-30 00:50:40.963 +1100,mood,9.22
2024-03-20 20:00:03.742 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,5.58
2024-03-20 20:00:05.822 +1100,2022-09-10 20:36:44.882 +1000,mood,6.83
2024-03-21 01:28:26.403 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,8.25
2024-03-21 01:28:29.230 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,6
2024-03-21 01:28:32.999 +1100,2023-08-17 03:37:21.683 +1000,mood,5.5
2024-03-21 06:28:55.914 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,7
2024-03-21 06:30:00.999 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,4.5
2024-03-21 06:49:18.055 +1100,2023-10-09 17:57:51.716 +1100,hours_of_sleep,13
2024-03-21 06:49:25.916 +1100,2023-10-09 17:57:51.716 +1100,energy_level_upon_awakening,10
2024-03-21 06:49:31.935 +1100,2023-10-09 17:57:51.716 +1100,mood,10
2024-03-21 07:25:18.853 +1100,2024-01-30 00:50:40.963 +1100,perception_of_productivity,6.54
2024-03-21 07:25:27.554 +1100,2024-01-30 00:50:40.963 +1100,mood,10
2024-03-21 07:48:01.167 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-03-21 07:48:03.565 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,5.26
2024-03-21 07:48:05.810 +1100,2022-09-10 20:36:44.882 +1000,mood,5.66
2024-03-21 07:55:03.063 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,8
2024-03-21 07:55:09.264 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,10
2024-03-21 07:55:14.953 +1100,2023-01-26 02:57:05.097 +1100,mood,10
2024-03-21 10:15:08.634 +1100,2022-08-28 20:42:11.356 +1000,mood,8
2024-03-21 10:17:12.771 +1100,2024-03-18 22:56:09.360 +1100,perception_of_productivity,5
2024-03-21 11:38:35.254 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,6
2024-03-21 11:38:42.158 +1100,2023-08-17 03:37:21.683 +1000,mood,6
2024-03-29 11:58:27.031 +1100,2023-03-10 14:40:20.078 +1100,mood,6
2024-04-01 15:02:26.409 +1100,2024-03-27 06:20:28.493 +1100,mood,9.5
2024-04-03 06:51:29.830 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5
2024-04-06 08:26:51.685 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-04-06 08:26:53.975 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,6.35
2024-04-06 08:26:56.860 +1100,2022-09-10 20:36:44.882 +1000,mood,6.13
2024-04-07 03:33:53.578 +1000,2023-01-26 02:57:05.097 +1100,hours_of_sleep,10
2024-04-07 03:34:07.159 +1000,2023-01-26 02:57:05.097 +1100,mood,10
2024-04-08 07:25:17.931 +1000,2023-01-26 02:57:05.097 +1100,hours_of_sleep,7
2024-04-08 19:16:06.696 +1000,2024-01-30 00:50:40.963 +1100,mood,8.75
2024-04-09 01:51:42.416 +1000,2023-08-17 03:37:21.683 +1000,mood,5
2024-04-09 03:54:33.683 +1000,2024-04-06 04:51:13.254 +1100,hours_of_sleep,5
2024-04-09 05:05:03.578 +1000,2024-04-03 02:48:06.431 +1100,mood,5
2024-04-09 07:49:52.540 +1000,2023-08-17 03:37:21.683 +1000,mood,4
2024-04-09 13:00:22.478 +1000,2024-01-10 16:31:41.513 +1100,mood,5
2024-04-09 15:20:35.411 +1000,2023-12-07 11:21:17.225 +1100,energy_level_upon_awakening,8
2024-04-09 16:36:35.455 +1000,2024-03-18 21:59:51.879 +1100,mood,8
2024-04-11 01:33:55.086 +1000,2023-05-09 10:46:26.748 +1000,hours_of_sleep,8
2024-04-11 01:34:18.892 +1000,2023-05-09 10:46:26.748 +1000,energy_level_upon_awakening,4
2024-04-11 01:34:21.157 +1000,2023-05-09 10:46:26.748 +1000,mood,8
2024-04-11 01:53:04.962 +1000,2023-01-26 02:57:05.097 +1100,hours_of_sleep,6
2024-04-11 01:53:16.450 +1000,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,8
2024-04-11 01:53:25.698 +1000,2023-01-26 02:57:05.097 +1100,mood,8
2024-04-11 03:00:19.345 +1000,2023-12-07 11:21:17.225 +1100,perception_of_productivity,8
2024-04-11 03:00:25.196 +1000,2023-12-07 11:21:17.225 +1100,mood,9
2024-04-11 04:58:32.954 +1000,2024-04-06 04:51:13.254 +1100,hours_of_sleep,7
2024-04-11 04:58:55.523 +1000,2024-04-06 04:51:13.254 +1100,mood,8
2024-04-11 05:17:19.460 +1000,2024-04-03 02:48:06.431 +1100,hours_of_sleep,0
2024-04-11 05:17:25.040 +1000,2024-04-03 02:48:06.431 +1100,energy_level_upon_awakening,5
2024-04-11 05:17:31.468 +1000,2024-04-03 02:48:06.431 +1100,mood,5
2024-04-11 05:38:41.750 +1000,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-04-11 05:39:09.563 +1000,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5.08
2024-04-11 07:16:20.921 +1000,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-04-11 07:16:25.705 +1000,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,5.96
2024-04-11 07:16:28.172 +1000,2022-09-10 20:36:44.882 +1000,mood,8.08
2024-04-11 09:03:07.924 +1000,2024-04-06 04:51:13.254 +1100,perception_of_productivity,7.11
2024-04-11 09:03:18.387 +1000,2024-04-06 04:51:13.254 +1100,mood,7.42
2024-04-11 09:33:56.370 +1000,2022-08-28 20:42:11.356 +1000,mood,8.2
2024-04-11 13:07:36.829 +1000,2024-03-27 08:59:52.256 +1100,perception_of_productivity,5.61
2024-04-11 13:07:47.209 +1000,2024-03-27 08:59:52.256 +1100,mood,6.32
2024-04-11 14:36:49.654 +1000,2023-01-26 02:57:05.097 +1100,perception_of_productivity,10
2024-04-11 14:36:51.645 +1000,2023-01-26 02:57:05.097 +1100,mood,7
2024-04-11 16:37:37.909 +1000,2024-03-18 21:59:51.879 +1100,hours_of_sleep,7
2024-04-11 16:37:43.623 +1000,2024-03-18 21:59:51.879 +1100,energy_level_upon_awakening,6
2024-04-11 16:37:52.968 +1000,2024-03-18 21:59:51.879 +1100,mood,6
2024-04-11 16:41:06.059 +1000,2023-06-12 22:34:32.622 +1000,energy_level_upon_awakening,7
2024-04-11 16:41:12.886 +1000,2023-06-12 22:34:32.622 +1000,mood,6
2024-04-11 19:48:02.236 +1000,2022-09-10 20:36:44.882 +1000,perception_of_productivity,6.97
2024-04-11 19:48:04.043 +1000,2022-09-10 20:36:44.882 +1000,mood,6.86
2024-04-11 22:55:39.183 +1000,2024-03-27 08:59:52.256 +1100,hours_of_sleep,0
2024-04-11 22:55:44.584 +1000,2024-03-27 08:59:52.256 +1100,energy_level_upon_awakening,4.45
2024-04-11 22:55:52.079 +1000,2024-03-27 08:59:52.256 +1100,mood,5.13
2024-04-11 23:21:26.574 +1000,2024-03-27 08:59:52.256 +1100,hours_of_sleep,4
2024-04-11 23:21:30.802 +1000,2024-03-27 08:59:52.256 +1100,energy_level_upon_awakening,5
2024-04-11 23:21:35.004 +1000,2024-03-27 08:59:52.256 +1100,mood,5
2024-04-11 23:34:54.607 +1000,2024-04-06 04:51:13.254 +1100,hours_of_sleep,0
2024-04-11 23:35:04.640 +1000,2024-04-06 04:51:13.254 +1100,energy_level_upon_awakening,7.5
2024-04-11 23:35:19.024 +1000,2024-04-06 04:51:13.254 +1100,mood,7.58
2024-04-12 00:32:32.851 +1000,2024-04-08 13:50:07.004 +1000,hours_of_sleep,7
2024-04-12 00:32:54.122 +1000,2024-04-08 13:50:07.004 +1000,energy_level_upon_awakening,7
2024-04-12 00:33:10.310 +1000,2024-04-08 13:50:07.004 +1000,mood,8
2024-04-12 01:02:18.955 +1000,2023-01-26 02:57:05.097 +1100,hours_of_sleep,8.5
2024-04-12 01:02:27.999 +1000,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,6
2024-04-12 01:02:41.323 +1000,2023-01-26 02:57:05.097 +1100,mood,7
2024-04-12 02:46:23.637 +1000,2023-08-17 03:37:21.683 +1000,hours_of_sleep,7.75
2024-04-12 02:46:34.875 +1000,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,5
2024-04-12 02:46:37.571 +1000,2023-08-17 03:37:21.683 +1000,mood,5
2024-04-12 03:03:35.408 +1000,2024-01-10 16:31:41.513 +1100,hours_of_sleep,8
2024-04-12 05:52:24.032 +1000,2022-08-28 20:42:11.356 +1000,hours_of_sleep,7.85
2024-04-12 05:52:53.551 +1000,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5
2024-04-12 06:31:41.830 +1000,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-04-12 06:31:44.180 +1000,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,6.5
2024-04-12 06:31:46.666 +1000,2022-09-10 20:36:44.882 +1000,mood,8.28
2024-04-12 07:12:50.700 +1000,2022-08-28 20:42:11.356 +1000,mood,8
2024-04-12 07:14:33.403 +1000,2023-08-17 03:37:21.683 +1000,perception_of_productivity,5
2024-04-12 07:14:36.429 +1000,2023-08-17 03:37:21.683 +1000,mood,5
2024-04-12 11:35:19.099 +1000,2024-04-06 04:51:13.254 +1100,perception_of_productivity,8.2
2024-04-12 11:35:32.701 +1000,2024-04-06 04:51:13.254 +1100,mood,8.28
2024-04-12 15:06:11.072 +1000,2024-03-27 08:59:52.256 +1100,perception_of_productivity,5.96
2024-04-12 15:06:20.692 +1000,2024-03-27 08:59:52.256 +1100,mood,4.87
2024-04-12 21:08:51.398 +1000,2023-06-12 22:34:32.622 +1000,energy_level_upon_awakening,6
2024-04-12 21:08:58.258 +1000,2023-06-12 22:34:32.622 +1000,mood,6
2024-04-12 22:52:04.439 +1000,2024-04-04 04:16:51.127 +1100,hours_of_sleep,6
2024-04-12 22:52:13.708 +1000,2024-04-04 04:16:51.127 +1100,energy_level_upon_awakening,10
2024-04-12 22:52:22.776 +1000,2024-04-04 04:16:51.127 +1100,mood,10
2024-04-13 01:04:56.513 +1000,2023-08-17 03:37:21.683 +1000,hours_of_sleep,7.75
2024-04-13 01:04:59.775 +1000,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,5
2024-04-13 01:05:02.155 +1000,2023-08-17 03:37:21.683 +1000,mood,5
2024-04-13 03:42:36.697 +1000,2023-05-09 10:46:26.748 +1000,hours_of_sleep,8
2024-04-13 03:42:38.838 +1000,2023-05-09 10:46:26.748 +1000,energy_level_upon_awakening,8
2024-04-13 03:42:53.433 +1000,2023-05-09 10:46:26.748 +1000,mood,7
2024-04-13 03:47:58.029 +1000,2023-01-26 02:57:05.097 +1100,hours_of_sleep,6
2024-04-13 03:48:09.878 +1000,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,8
2024-04-13 03:48:20.653 +1000,2023-01-26 02:57:05.097 +1100,mood,9
2024-04-13 04:30:14.401 +1000,2024-04-04 04:16:51.127 +1100,perception_of_productivity,8.7
2024-04-13 04:30:25.864 +1000,2024-04-04 04:16:51.127 +1100,mood,7
2024-04-13 04:55:28.792 +1000,2024-04-11 02:47:38.249 +1000,hours_of_sleep,7
2024-04-13 04:56:00.779 +1000,2024-04-11 02:47:38.249 +1000,energy_level_upon_awakening,8
2024-04-13 04:56:30.980 +1000,2024-04-11 02:47:38.249 +1000,mood,7
2024-04-13 05:43:04.775 +1000,2024-01-10 16:31:41.513 +1100,hours_of_sleep,8
2024-04-13 06:32:59.622 +1000,2022-08-28 20:42:11.356 +1000,hours_of_sleep,7.2
2024-04-13 06:33:16.461 +1000,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5
2024-04-13 06:48:14.587 +1000,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-04-13 06:48:16.749 +1000,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,5.26
2024-04-13 06:48:18.976 +1000,2022-09-10 20:36:44.882 +1000,mood,5.64
2024-04-13 07:52:11.674 +1000,2024-02-28 05:30:18.657 +1100,hours_of_sleep,7
2024-04-13 07:52:26.958 +1000,2024-02-28 05:30:18.657 +1100,mood,7
2024-04-13 07:52:41.315 +1000,2024-02-28 05:30:18.657 +1100,energy_level_upon_awakening,6
2024-04-13 08:02:37.240 +1000,2023-08-17 03:37:21.683 +1000,perception_of_productivity,4
2024-04-13 08:02:44.328 +1000,2023-08-17 03:37:21.683 +1000,mood,5
2024-04-13 11:54:10.088 +1000,2022-08-28 20:42:11.356 +1000,mood,8
2024-04-13 13:15:03.760 +1000,2024-04-08 16:54:18.723 +1000,hours_of_sleep,0
2024-04-13 13:16:16.683 +1000,2024-04-08 16:54:18.723 +1000,energy_level_upon_awakening,4.14
2024-04-13 13:17:14.911 +1000,2024-04-08 16:54:18.723 +1000,mood,5
2024-04-13 13:41:52.355 +1000,2024-04-11 02:47:38.249 +1000,perception_of_productivity,9
2024-04-13 13:42:01.986 +1000,2024-04-11 02:47:38.249 +1000,mood,8
2024-04-13 14:04:03.281 +1000,2023-10-20 15:24:54.531 +1100,perception_of_productivity,5
2024-04-13 14:04:07.812 +1000,2023-10-20 15:24:54.531 +1100,mood,5
2024-04-13 15:27:27.788 +1000,2024-04-04 04:16:51.127 +1100,hours_of_sleep,6.5
2024-04-13 15:27:36.050 +1000,2024-04-04 04:16:51.127 +1100,energy_level_upon_awakening,10
2024-04-13 15:27:43.202 +1000,2024-04-04 04:16:51.127 +1100,mood,10
2024-04-13 17:57:37.688 +1000,2023-12-07 11:21:17.225 +1100,hours_of_sleep,8
2024-04-13 17:57:43.318 +1000,2023-12-07 11:21:17.225 +1100,energy_level_upon_awakening,7
2024-04-13 17:57:48.292 +1000,2023-12-07 11:21:17.225 +1100,mood,7
2024-04-13 20:31:52.687 +1000,2022-09-10 20:36:44.882 +1000,perception_of_productivity,6.52
2024-04-13 20:31:55.530 +1000,2022-09-10 20:36:44.882 +1000,mood,7.18
2024-04-14 01:37:36.727 +1000,2024-03-27 08:59:52.256 +1100,hours_of_sleep,7
2024-04-14 01:37:43.719 +1000,2024-03-27 08:59:52.256 +1100,energy_level_upon_awakening,6.3
2024-04-14 01:37:49.086 +1000,2024-03-27 08:59:52.256 +1100,mood,5.5
2024-04-14 01:38:11.615 +1000,2024-02-28 05:30:18.657 +1100,hours_of_sleep,9
2024-04-14 01:38:32.889 +1000,2024-02-28 05:30:18.657 +1100,mood,7
2024-04-14 01:38:46.127 +1000,2024-02-28 05:30:18.657 +1100,energy_level_upon_awakening,6.5
2024-04-14 01:42:59.332 +1000,2023-08-17 03:37:21.683 +1000,hours_of_sleep,7.75
2024-04-14 01:43:02.153 +1000,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,5
2024-04-14 01:43:09.033 +1000,2023-08-17 03:37:21.683 +1000,mood,5.5
2024-04-14 02:33:45.570 +1000,2024-04-11 02:47:38.249 +1000,hours_of_sleep,6
2024-04-14 02:34:04.903 +1000,2024-04-11 02:47:38.249 +1000,energy_level_upon_awakening,6
2024-04-14 02:34:14.064 +1000,2024-04-11 02:47:38.249 +1000,mood,7
2024-04-14 02:42:11.350 +1000,2023-01-26 02:57:05.097 +1100,hours_of_sleep,0
2024-04-14 02:42:26.356 +1000,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,10
2024-04-14 02:42:39.715 +1000,2023-01-26 02:57:05.097 +1100,mood,10
2024-04-14 03:00:29.414 +1000,2023-12-07 11:21:17.225 +1100,perception_of_productivity,7
2024-04-14 03:00:34.545 +1000,2023-12-07 11:21:17.225 +1100,mood,8
2024-04-14 06:34:30.473 +1000,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-04-14 06:34:32.582 +1000,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,7.52
2024-04-14 06:34:34.647 +1000,2022-09-10 20:36:44.882 +1000,mood,8.2
2024-04-14 08:00:44.602 +1000,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-04-14 08:01:16.790 +1000,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5.5
2024-04-14 08:05:03.646 +1000,2022-08-28 20:42:11.356 +1000,mood,8
2024-04-14 09:06:32.666 +1000,2023-08-17 03:37:21.683 +1000,perception_of_productivity,6
2024-04-14 09:06:35.415 +1000,2023-08-17 03:37:21.683 +1000,mood,5
2024-04-14 12:43:58.333 +1000,2024-04-11 02:47:38.249 +1000,perception_of_productivity,7
2024-04-14 12:44:09.843 +1000,2024-04-11 02:47:38.249 +1000,mood,7
2024-04-14 16:22:06.189 +1000,2023-12-07 11:21:17.225 +1100,hours_of_sleep,4.5
2024-04-14 16:22:15.113 +1000,2023-12-07 11:21:17.225 +1100,energy_level_upon_awakening,8
2024-04-14 16:22:20.950 +1000,2023-12-07 11:21:17.225 +1100,mood,8
2024-04-14 19:54:09.089 +1000,2024-04-04 04:16:51.127 +1100,hours_of_sleep,8.5
2024-04-14 19:54:20.699 +1000,2024-04-04 04:16:51.127 +1100,energy_level_upon_awakening,7
2024-04-14 19:54:32.910 +1000,2024-04-04 04:16:51.127 +1100,mood,8.2
2024-04-14 21:37:05.341 +1000,2024-04-10 07:56:02.068 +1000,hours_of_sleep,0
2024-04-14 21:37:18.660 +1000,2024-04-10 07:56:02.068 +1000,energy_level_upon_awakening,7.52
2024-04-14 21:37:25.580 +1000,2024-04-10 07:56:02.068 +1000,mood,10
2024-04-14 23:58:01.976 +1000,2024-01-10 16:31:41.513 +1100,hours_of_sleep,7
2024-04-15 00:55:47.171 +1000,2024-02-28 05:30:18.657 +1100,hours_of_sleep,9
2024-04-15 00:56:10.315 +1000,2024-02-28 05:30:18.657 +1100,mood,6.5
2024-04-15 00:56:24.256 +1000,2024-02-28 05:30:18.657 +1100,energy_level_upon_awakening,6.5
2024-04-15 01:12:45.269 +1000,2023-08-17 03:37:21.683 +1000,hours_of_sleep,6.5
2024-04-15 01:12:50.024 +1000,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,5.5
2024-04-15 01:12:53.065 +1000,2023-08-17 03:37:21.683 +1000,mood,6
2024-04-15 01:30:26.688 +1000,2024-04-11 02:47:38.249 +1000,hours_of_sleep,9
2024-04-15 01:30:39.713 +1000,2024-04-11 02:47:38.249 +1000,energy_level_upon_awakening,9
2024-04-15 01:30:49.489 +1000,2024-04-11 02:47:38.249 +1000,mood,9
2024-04-15 01:48:49.397 +1000,2024-04-04 04:16:51.127 +1100,perception_of_productivity,8.3
2024-04-15 01:49:00.805 +1000,2024-04-04 04:16:51.127 +1100,mood,2.2
2024-04-15 04:27:13.893 +1000,2023-12-07 11:21:17.225 +1100,perception_of_productivity,9
2024-04-15 04:27:23.743 +1000,2023-12-07 11:21:17.225 +1100,mood,9
2024-04-15 04:57:56.712 +1000,2024-04-10 07:56:02.068 +1000,mood,8
2024-04-15 04:57:57.049 +1000,2024-04-10 07:56:02.068 +1000,perception_of_productivity,7.42
2024-04-15 05:51:04.687 +1000,2022-08-28 20:42:11.356 +1000,hours_of_sleep,7
2024-04-15 05:51:29.825 +1000,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5
2024-04-15 08:04:05.475 +1000,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-04-15 08:04:08.395 +1000,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,8.09
2024-04-15 08:04:10.792 +1000,2022-09-10 20:36:44.882 +1000,mood,7.98
2024-04-15 09:19:49.975 +1000,2023-03-10 14:40:20.078 +1100,mood,3.5
2024-04-15 10:37:27.833 +1000,2022-08-28 20:42:11.356 +1000,mood,8
2024-04-15 13:56:44.749 +1000,2024-04-11 02:47:38.249 +1000,perception_of_productivity,7
2024-04-15 13:56:56.595 +1000,2024-04-11 02:47:38.249 +1000,mood,8
2024-04-15 14:35:16.599 +1000,2024-04-12 03:48:28.488 +1000,perception_of_productivity,10
2024-04-15 14:35:23.817 +1000,2024-04-12 03:48:28.488 +1000,mood,5
2024-04-15 15:02:18.406 +1000,2024-03-27 08:59:52.256 +1100,perception_of_productivity,6.25
2024-04-15 15:02:22.990 +1000,2024-03-27 08:59:52.256 +1100,mood,6.62
2024-04-15 17:10:32.524 +1000,2023-12-07 11:21:17.225 +1100,hours_of_sleep,8
2024-04-15 17:10:36.720 +1000,2023-12-07 11:21:17.225 +1100,energy_level_upon_awakening,8
2024-04-15 17:10:41.369 +1000,2023-12-07 11:21:17.225 +1100,mood,8
2024-04-15 17:31:32.554 +1000,2024-04-15 11:21:28.710 +1000,energy_level_upon_awakening,5
2024-04-15 17:31:34.121 +1000,2024-04-15 11:21:28.710 +1000,mood,5
2024-04-15 21:18:07.055 +1000,2022-09-10 20:36:44.882 +1000,perception_of_productivity,7.78
2024-04-15 21:18:09.338 +1000,2022-09-10 20:36:44.882 +1000,mood,7.21
2024-04-15 23:13:47.321 +1000,2024-03-27 08:59:52.256 +1100,hours_of_sleep,0
2024-04-15 23:13:52.726 +1000,2024-03-27 08:59:52.256 +1100,energy_level_upon_awakening,5.75
2024-04-15 23:13:59.619 +1000,2024-03-27 08:59:52.256 +1100,mood,5.35
2024-04-16 00:35:37.005 +1000,2024-04-11 02:47:38.249 +1000,hours_of_sleep,6
2024-04-16 00:35:53.306 +1000,2024-04-11 02:47:38.249 +1000,energy_level_upon_awakening,7
2024-04-16 00:36:10.272 +1000,2024-04-11 02:47:38.249 +1000,mood,7
2024-04-16 01:08:40.293 +1000,2024-02-28 05:30:18.657 +1100,hours_of_sleep,8
2024-04-16 01:08:46.573 +1000,2024-02-28 05:30:18.657 +1100,mood,4.4
2024-04-16 01:08:52.409 +1000,2024-02-28 05:30:18.657 +1100,energy_level_upon_awakening,4.3
2024-04-16 01:09:55.148 +1000,2024-04-06 03:03:56.583 +1100,hours_of_sleep,0
2024-04-16 01:10:09.022 +1000,2024-04-06 03:03:56.583 +1100,energy_level_upon_awakening,6.95
2024-04-16 01:10:18.296 +1000,2024-04-06 03:03:56.583 +1100,mood,6.9
2024-04-16 02:23:48.272 +1000,2023-08-17 03:37:21.683 +1000,hours_of_sleep,6.5
2024-04-16 02:23:51.027 +1000,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,5
2024-04-16 02:23:54.330 +1000,2023-08-17 03:37:21.683 +1000,mood,4.5
2024-04-16 02:30:21.325 +1000,2023-01-26 02:57:05.097 +1100,hours_of_sleep,8
2024-04-16 02:30:30.466 +1000,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,8
2024-04-16 02:30:38.186 +1000,2023-01-26 02:57:05.097 +1100,mood,8
2024-04-16 02:31:07.224 +1000,2024-04-12 03:48:28.488 +1000,hours_of_sleep,8
2024-04-16 02:31:27.563 +1000,2024-04-12 03:48:28.488 +1000,energy_level_upon_awakening,7.7
2024-04-16 02:31:47.766 +1000,2024-04-12 03:48:28.488 +1000,mood,6
2024-04-16 03:01:21.548 +1000,2023-12-07 11:21:17.225 +1100,perception_of_productivity,8
2024-04-16 03:01:26.978 +1000,2023-12-07 11:21:17.225 +1100,mood,8
2024-04-16 05:48:04.409 +1000,2022-08-28 20:42:11.356 +1000,hours_of_sleep,7.45
2024-04-16 05:48:21.999 +1000,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5
2024-04-16 06:46:20.604 +1000,2022-09-10 20:36:44.882 +1000,hours_of_sleep,0
2024-04-16 06:46:23.402 +1000,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,5.98
2024-04-16 06:46:25.674 +1000,2022-09-10 20:36:44.882 +1000,mood,1.55
2024-04-16 08:30:50.881 +1000,2023-08-17 03:37:21.683 +1000,perception_of_productivity,5
2024-04-16 08:30:53.495 +1000,2023-08-17 03:37:21.683 +1000,mood,5
2024-04-16 11:16:30.103 +1000,2024-04-15 11:21:28.710 +1000,hours_of_sleep,7
2024-04-16 11:16:35.552 +1000,2024-04-15 11:21:28.710 +1000,energy_level_upon_awakening,7.5
2024-04-16 11:16:39.502 +1000,2024-04-15 11:21:28.710 +1000,mood,5
2024-04-16 12:10:00.186 +1000,2022-08-28 20:42:11.356 +1000,mood,8
2024-04-16 12:44:04.496 +1000,2024-04-12 03:48:28.488 +1000,perception_of_productivity,10
2024-04-16 12:44:18.117 +1000,2024-04-12 03:48:28.488 +1000,mood,10
2024-04-16 16:14:02.793 +1000,2024-04-11 02:47:38.249 +1000,perception_of_productivity,8
2024-04-16 16:14:12.100 +1000,2024-04-11 02:47:38.249 +1000,mood,8
2024-04-16 19:22:03.712 +1000,2023-06-12 22:34:32.622 +1000,energy_level_upon_awakening,6.5
